14.805149536856318,00000e74ad
13.942947908123099,00001f4945
15.431542502457608,0000661522
14.049405175294673,00007a006a
14.43376155849532,0000a38978
17.57950156760946,0000bb9f3e
14.231677612792451,0000c3b9c9
22.402453555536155,0000d61b7b
13.347407820918104,0001016d12
14.399478095587682,00010beb4a
14.701576777134193,000118b40d
15.252809897535379,0001388506
15.334823746374212,00014b7a9d
14.674563816163431,0001616241
47.248666503705984,00017d3cf3
14.498624877883588,0001808ecc
14.374016466853636,0001bfda2f
14.307850380200723,0001c76f56
13.92187173920194,0002014fd3
14.025324405530693,0002402e11
13.75610356032507,000243542d
14.049767188797048,00025c4117
14.402773059926927,00026119ef
14.213232634491618,00026ce3c5
15.123036378568933,000270b7cc
13.51687962008647,0002729283
13.695578913389234,0002738423
20.553691032164117,000288e4a5
13.665068824062711,000295765e
13.627754909590807,0002b64784
14.99722773164139,0002b66647
13.507929829226494,0002b883f5
14.3380911635448,0002c1fef3
17.257505444405666,0002cc5125
14.071629107479277,0002d0e9a5
14.494580807447376,00031da6a7
13.711609029453484,0003496c10
13.550573136299334,00034d8429
14.57594716828094,000367454d
13.773011223643476,00036ba567
17.377395938351242,000376cd4c
17.36763305579621,0003920ef5
12.969023758613579,0003a9d0b0
14.556533018482739,0003b77c3e
16.305941938693614,0003c0dea5
14.162761757911891,0003d34cd0
19.035791285755977,0003fc4eb4
14.290368115249832,000415f88a
12.795782934872033,00044e738f
21.984391639650926,00046aeb49
13.922920413189916,0004836462
13.615224175136056,0004a85055
14.262238647034728,00053e25a0
14.185711864804475,0005476da0
19.458266388870676,00054902ca
13.960379076672915,00054fb5ed
15.77200326285661,00054fd779
23.796877358152507,0005c1c3fd
17.69149925118584,0006166539
14.341590397403422,00061fc157
27.159786396116324,0006684722
13.536183881893994,000698406f
14.042119897313102,000727a039
47.175691703798456,00076d377c
15.28213592032711,000772535f
17.345184291842884,0007bc2873
14.42810446959777,0007dd8fa3
15.145288964283655,000806e898
15.96831715242423,0008258672
14.009283218477957,000859c936
15.328665120642665,000877a47c
15.783238576664022,0008983698
39.59661539269166,00089e1821
14.3403904883244,0008c2f476
14.675263408531137,0008cf208f
15.820043419185357,0008dd7867
13.521048952581317,00090121cf
23.288617211813964,00090c52ce
14.169413354561236,00091a8762
15.088888483136305,000935c367
14.362422873548287,00093b5c49
14.507134255047816,00094e51b0
13.795216170595282,00096eb5cd
13.696061019042308,000998b399
14.57255875353712,00099c3cb0
15.129301091350854,0009b0f2b6
13.835848162479326,0009b55d87
13.927261065057333,0009c48c31
14.002699904972244,0009cf257a
22.669207035654495,0009d40573
13.89311481882178,0009d4cdeb
15.69418794254819,0009e8c71e
14.009696480073282,000a1122c0
15.621120919956205,000a1f352b
25.52194134171765,000a218fdd
15.012027227269309,000a3072ab
22.157204125015262,000a32736f
20.304882058042626,000a5527d6
36.11112966228349,000a5b6e5c
16.786440423635764,000a5b744e
15.140201597244133,000a852fee
14.864162378120195,000a8caf72
41.020615130517456,000aa31ba5
15.867573996998516,000ab7f146
14.87749445523848,000b077d34
25.855697354448623,000b9f270d
14.475788942624625,000ba9ebe8
21.293759324036362,000bbeb157
13.22888113768802,000bcd1c97
14.6929309731629,000bcf8bf9
14.113156188506405,000be7de2d
18.41818066050206,000bf33edd
15.995269519056324,000bf685d6
15.179197274571358,000c3049e8
20.213484043557433,000c3f2d3e
