14.805149536856337,00000e74ad
13.942947908123102,00001f4945
15.431542502457614,0000661522
14.04940517529467,00007a006a
14.433761558495316,0000a38978
17.57950156760948,0000bb9f3e
14.23167761279245,0000c3b9c9
22.402453555536177,0000d61b7b
13.347407820918136,0001016d12
14.399478095587682,00010beb4a
14.701576777134193,000118b40d
15.252809897535382,0001388506
15.334823746374216,00014b7a9d
14.674563816163435,0001616241
47.24866650370597,00017d3cf3
14.498624877883584,0001808ecc
14.374016466853638,0001bfda2f
14.307850380200717,0001c76f56
13.92187173920194,0002014fd3
14.02532440553069,0002402e11
13.756103560325041,000243542d
14.049767188797048,00025c4117
14.402773059926925,00026119ef
14.21323263449162,00026ce3c5
15.123036378568935,000270b7cc
13.516879620086474,0002729283
13.695578913389237,0002738423
20.553691032164114,000288e4a5
13.665068824062711,000295765e
13.627754909590767,0002b64784
14.997227731641388,0002b66647
13.507929829226505,0002b883f5
14.3380911635448,0002c1fef3
17.25750544440566,0002cc5125
14.071629107479279,0002d0e9a5
14.494580807447381,00031da6a7
13.71160902945347,0003496c10
13.550573136299338,00034d8429
14.575947168280933,000367454d
13.77301122364348,00036ba567
17.37739593835123,000376cd4c
17.36763305579621,0003920ef5
12.969023758613584,0003a9d0b0
14.556533018482735,0003b77c3e
16.305941938693607,0003c0dea5
14.16276175791189,0003d34cd0
19.035791285755973,0003fc4eb4
14.29036811524983,000415f88a
12.79578293487204,00044e738f
21.984391639650926,00046aeb49
13.922920413189924,0004836462
13.615224175136031,0004a85055
14.262238647034714,00053e25a0
14.185711864804446,0005476da0
19.458266388870666,00054902ca
13.960379076672915,00054fb5ed
15.772003262856607,00054fd779
23.796877358152503,0005c1c3fd
17.69149925118584,0006166539
14.341590397403479,00061fc157
27.159786396116314,0006684722
13.536183881894026,000698406f
14.042119897313103,000727a039
47.17569170379846,00076d377c
15.28213592032711,000772535f
17.34518429184288,0007bc2873
14.42810446959777,0007dd8fa3
15.145288964283655,000806e898
15.96831715242423,0008258672
14.009283218477961,000859c936
15.328665120642661,000877a47c
15.783238576664022,0008983698
39.59661539269165,00089e1821
14.340390488324399,0008c2f476
14.67526340853114,0008cf208f
15.82004341918536,0008dd7867
13.521048952581317,00090121cf
23.288617211813964,00090c52ce
14.169413354561232,00091a8762
15.088888483136303,000935c367
14.3624228735483,00093b5c49
14.507134255047777,00094e51b0
13.795216170595282,00096eb5cd
13.696061019042267,000998b399
14.57255875353712,00099c3cb0
15.129301091350879,0009b0f2b6
13.83584816247934,0009b55d87
13.92726106505733,0009c48c31
14.002699904972232,0009cf257a
22.669207035654498,0009d40573
13.893114818821779,0009d4cdeb
15.694187942548188,0009e8c71e
14.009696480073316,000a1122c0
15.621120919956205,000a1f352b
25.52194134171766,000a218fdd
15.01202722726931,000a3072ab
22.15720412501527,000a32736f
20.304882058042637,000a5527d6
36.11112966228348,000a5b6e5c
16.78644042363576,000a5b744e
15.140201597244133,000a852fee
14.864162378120158,000a8caf72
41.02061513051745,000aa31ba5
15.867573996998512,000ab7f146
14.877494455238446,000b077d34
25.855697354448623,000b9f270d
14.475788942624622,000ba9ebe8
21.29375932403636,000bbeb157
13.228881137688028,000bcd1c97
14.692930973162905,000bcf8bf9
14.113156188506403,000be7de2d
18.418180660502056,000bf33edd
15.995269519056324,000bf685d6
15.179197274571365,000c3049e8
20.213484043557433,000c3f2d3e
32.938922454238785,000c41d34a
24.554013670750116,000c5a3b83
14.216099648753012,000c617dd1
18.97537355860761,000c6477c2
26.78907806737204,000c67c73a
13.836519014306393,000c852f37
15.153523730818705,000c890412
13.881773804427667,000c9feb63
13.839832548805886,000ca21306
14.611777310127854,000ca41c06
14.510808476081301,000cb60cec
13.680745232661977,000cbae488
15.29035138430082,000db11b84
15.05810994335001,000e2302f0
14.177838039177171,000e259eb1
20.5163951698705,000e2e4fa6
13.620453138367013,000e3b933f
20.434703382467028,000e4a26c6
14.730679235894733,000e579c6a
14.745968991967978,000e94ed5f
14.064924983595128,000ea3f58c
14.295745842331858,000eb55203
14.013439082645661,000ec35dda
13.298823432063092,000edf24c2
15.378142480716619,000eee8e26
14.631940999474487,000ef07f12
13.549471752327944,000ef744bf
13.425402633079575,000efdb49c
14.019206359756591,000efe500e
15.660870816777757,000f16d34d
17.381427991006184,000f1976b6
14.945660338971047,000f3732de
13.781509398363344,000f3ec278
13.625244176246714,000f4ffd29
15.15613222612959,000f844d01
14.383876249096598,000f89d73e
13.812159702194307,000f8f0e9b
41.89238592358521,000fb5d0bf
14.517042175127072,000fd2a682
14.27017664474967,000fe0c0ef
14.755606945159464,001004180a
14.179378405953802,00107dff56
18.226977209232388,0010838bae
14.401390748262079,0010c291b3
14.169112675189467,0010e0d62a
16.094027421611518,00111f9a51
29.16204077842566,001171484c
18.13840605044699,00118eda78
13.844673743229134,00119a81c9
13.351469625175753,0011cb84ab
14.189573087537811,00122ba7a6
14.58419947439203,00122c288c
14.971639341142687,0012370d42
29.615826781157963,00123a4be6
14.567110918629416,00123a98a4
21.65139724317933,00124889d7
14.5164110340689,00127ff9a5
18.231019505714592,0012b54664
15.97674138285107,0012cbe5b5
14.383084035377049,0013d88b31
13.41021095275904,0013e2f57c
14.767761196433991,0013f016cc
35.544756987991306,0014080c8a
13.429629720844694,00141585af
13.225765182006544,0014354f2a
14.855331375882585,00143d51a7
15.851060781796875,00146af6e0
14.632695792320272,00146f6441
13.996680030888655,0014724021
13.545484185717992,001486aaca
13.934836888246817,0014a2be82
16.25639018548548,0014b3dccf
13.88632481087796,00158f0c4d
14.900320148621741,0015c1981e
16.002640867756142,0015c81349
